"Index", "Count", "Origin Account", "Destination Account", "Date", "Original Amount", "Origin Currency", "Converted Amount", "Destination Currency"
"25209", "27343", "00587-587-OL-99413", "00537-537-QJ-99463", "11/26/10", "0.01", "CAD", "0.01", "USD"
"25210", "27344", "00587-587-OL-99413", "00200-200-RI-99800", "1/26/10", "1.48", "CAD", "1.48", "USD"
"25211", "27345", "00587-587-OL-99413", "00200-200-RI-99800", "2/26/10", "7.68", "CAD", "7.68", "USD"
"25212", "27346", "00587-587-OL-99413", "00200-200-RI-99800", "3/26/10", "2.90", "CAD", "2.90", "USD"
"25213", "27347", "00587-587-OL-99413", "00200-200-RI-99800", "5/26/10", "2.62", "CAD", "2.62", "USD"
"25214", "27348", "00587-587-OL-99413", "00200-200-RI-99800", "6/26/10", "0.45", "CAD", "0.45", "USD"
"25215", "27349", "00587-587-OL-99413", "00200-200-RI-99800", "7/26/10", "13.60", "CAD", "13.60", "USD"
"25216", "27350", "00587-587-OL-99413", "00200-200-RI-99800", "8/26/10", "7.12", "CAD", "7.12", "USD"
"25217", "27351", "00587-587-OL-99413", "00200-200-RI-99800", "9/26/10", "0.80", "CAD", "0.80", "USD"
"25218", "27352", "00587-587-OL-99413", "00200-200-RI-99800", "10/26/10", "0.23", "CAD", "0.23", "USD"
"25219", "27353", "00587-587-OL-99413", "00200-200-RI-99800", "12/26/10", "0.27", "CAD", "0.27", "USD"
"25220", "27354", "00587-587-OL-99413", "00200-200-RI-99800", "1/26/11", "0.83", "CAD", "0.83", "USD"
"25221", "27355", "00587-587-OL-99413", "00200-200-RI-99800", "2/26/11", "0.27", "CAD", "0.27", "USD"
"25222", "27356", "00587-587-OL-99413", "00200-200-RI-99800", "3/26/11", "0.56", "CAD", "0.56", "USD"
"25223", "27357", "00587-587-OL-99413", "00200-200-RI-99800", "4/26/11", "0.05", "CAD", "0.05", "USD"
"25224", "27358", "00587-587-OL-99413", "00200-200-RI-99800", "5/26/11", "0.19", "CAD", "0.19", "USD"
"25225", "27359", "00587-587-OL-99413", "00200-200-RI-99800", "6/26/11", "1.38", "CAD", "1.38", "USD"
"25226", "27360", "00587-587-OL-99413", "00200-200-RI-99800", "7/26/11", "0.67", "CAD", "0.67", "USD"
"25227", "27361", "00587-587-OL-99413", "00200-200-RI-99800", "8/26/11", "2.31", "CAD", "2.31", "USD"
"25228", "27362", "00587-587-OL-99413", "00200-200-RI-99800", "9/26/11", "0.59", "CAD", "0.59", "USD"
"25229", "27363", "00587-587-OL-99413", "00200-200-RI-99800", "10/26/11", "0.15", "CAD", "0.15", "USD"
"25230", "27364", "00587-587-OL-99413", "00200-200-RI-99800", "11/26/11", "0.81", "CAD", "0.81", "USD"
"25231", "27365", "00587-587-OL-99413", "00200-200-RI-99800", "12/26/11", "5.98", "CAD", "5.98", "USD"
"25232", "27366", "00587-587-OL-99413", "00550-550-DW-99450", "7/26/11", "3.65", "CAD", "3.65", "USD"
"25233", "27367", "00587-587-OL-99413", "00550-550-DW-99450", "8/26/11", "20.22", "CAD", "20.22", "USD"
"25234", "27368", "00587-587-OL-99413", "00550-550-DW-99450", "10/26/11", "3.44", "CAD", "3.44", "USD"
"25235", "27369", "00587-587-OL-99413", "00550-550-DW-99450", "11/26/11", "6.88", "CAD", "6.88", "USD"
"25236", "27371", "00588-588-PK-99412", "00200-200-RI-99800", "8/10/10", "667.47", "CAD", "667.47", "USD"
"25237", "27373", "00589-589-QJ-99411", "00200-200-RI-99800", "6/26/10", "1122.40", "CAD", "1122.40", "USD"
"25238", "27374", "00590-590-RI-99410", "00200-200-RI-99800", "1/13/09", "719800.00", "CAD", "719800.00", "USD"
"25239", "27375", "00590-590-RI-99410", "00200-200-RI-99800", "1/16/09", "152469.50", "CAD", "152469.50", "USD"
"25240", "27376", "00590-590-RI-99410", "00200-200-RI-99800", "5/18/09", "46360.00", "CAD", "46360.00", "USD"
"25241", "27377", "00590-590-RI-99410", "00200-200-RI-99800", "6/14/09", "1255136.00", "CAD", "1255136.00", "USD"
"25242", "27378", "00590-590-RI-99410", "00200-200-RI-99800", "7/5/09", "4758.49", "CAD", "4758.49", "USD"
"25243", "27379", "00590-590-RI-99410", "00200-200-RI-99800", "7/13/09", "6314.16", "CAD", "6314.16", "USD"
"25244", "27380", "00590-590-RI-99410", "00511-511-QJ-99489", "6/15/08", "1737012.82", "CAD", "1737012.82", "USD"
"25245", "27381", "00591-591-SH-99409", "00200-200-RI-99800", "9/22/08", "519.75", "CAD", "519.75", "USD"
"25246", "27382", "00591-591-SH-99409", "00200-200-RI-99800", "11/16/09", "17934.00", "CAD", "17934.00", "USD"
"25247", "27383", "00592-592-TG-99408", "00200-200-RI-99800", "5/29/09", "5567.69", "CAD", "5567.69", "USD"
"25248", "27385", "00592-592-TG-99408", "00200-200-RI-99800", "5/29/10", "4736.77", "CAD", "4736.77", "USD"
"25249", "27386", "00593-593-UF-99407", "00200-200-RI-99800", "12/28/09", "2724.26", "CAD", "2724.26", "USD"
"25250", "27387", "00593-593-UF-99407", "00511-511-QJ-99489", "4/28/08", "8943.92", "CAD", "8943.92", "USD"
"25251", "27388", "00593-593-UF-99407", "00511-511-QJ-99489", "6/30/08", "3142.72", "CAD", "3142.72", "USD"
"25252", "27389", "00594-594-VE-99406", "00200-200-RI-99800", "12/5/09", "564.65", "CAD", "564.65", "USD"
"25253", "27390", "00595-595-WD-99405", "00200-200-RI-99800", "1/12/09", "854.00", "CAD", "854.00", "USD"
"25254", "27391", "00596-596-XC-99404", "00200-200-RI-99800", "8/30/08", "346.86", "CAD", "346.86", "USD"
"25255", "27392", "00597-597-YB-99403", "00511-511-QJ-99489", "2/11/08", "21192.62", "CAD", "21192.62", "USD"
"25256", "27393", "00598-598-ZA-99402", "00327-327-OL-99673", "8/28/12", "7000.00", "CAD", "7000.00", "USD"
"25257", "27394", "00599-599-AZ-99401", "00200-200-RI-99800", "1/23/09", "556.32", "CAD", "556.32", "USD"
"25258", "27395", "00600-600-BY-99400", "00200-200-RI-99800", "12/28/08", "4745.80", "CAD", "4745.80", "USD"
"25259", "27396", "00600-600-BY-99400", "00200-200-RI-99800", "3/14/09", "3519.70", "CAD", "3519.70", "USD"
"25260", "27397", "00600-600-BY-99400", "00200-200-RI-99800", "6/29/09", "292.80", "CAD", "292.80", "USD"
"25261", "27398", "00600-600-BY-99400", "00200-200-RI-99800", "9/21/09", "183.00", "CAD", "183.00", "USD"
"25262", "27400", "00600-600-BY-99400", "00200-200-RI-99800", "4/9/10", "1952.00", "CAD", "1952.00", "USD"
"25263", "27401", "00601-601-CX-99399", "00200-200-RI-99800", "1/17/09", "19900.00", "CAD", "19900.00", "USD"
"25264", "27402", "00602-602-DW-99398", "00511-511-QJ-99489", "3/1/08", "9000.00", "CAD", "9000.00", "USD"
"25265", "27403", "00603-603-EV-99397", "00200-200-RI-99800", "2/20/09", "65752.38", "CAD", "65752.38", "USD"
"25266", "27404", "00603-603-EV-99397", "00200-200-RI-99800", "2/21/09", "80354.33", "CAD", "80354.33", "USD"
"25267", "27405", "00603-603-EV-99397", "00200-200-RI-99800", "3/15/09", "2999.89", "CAD", "2999.89", "USD"
"25268", "27406", "00603-603-EV-99397", "00200-200-RI-99800", "7/5/09", "67904.70", "CAD", "67904.70", "USD"
"25269", "27407", "00603-603-EV-99397", "00200-200-RI-99800", "7/7/09", "31526.01", "CAD", "31526.01", "USD"
"25270", "27408", "00603-603-EV-99397", "00511-511-QJ-99489", "12/18/07", "1000.00", "CAD", "1000.00", "USD"
"25271", "27409", "00603-603-EV-99397", "00511-511-QJ-99489", "12/25/07", "13001.91", "CAD", "13001.91", "USD"
"25272", "27410", "00603-603-EV-99397", "00511-511-QJ-99489", "12/25/07", "1501.01", "CAD", "1501.01", "USD"
"25273", "27411", "00603-603-EV-99397", "00511-511-QJ-99489", "2/19/08", "93545.45", "CAD", "93545.45", "USD"
"25274", "27412", "00603-603-EV-99397", "00511-511-QJ-99489", "3/21/08", "3275.19", "CAD", "3275.19", "USD"
"25275", "27413", "00604-604-FU-99396", "00200-200-RI-99800", "8/9/08", "767810.14", "CAD", "767810.14", "USD"
"25276", "27414", "00604-604-FU-99396", "00200-200-RI-99800", "9/14/08", "304616.46", "CAD", "304616.46", "USD"
"25277", "27415", "00604-604-FU-99396", "00200-200-RI-99800", "9/15/08", "168681.34", "CAD", "168681.34", "USD"
"25278", "27416", "00604-604-FU-99396", "00200-200-RI-99800", "11/7/08", "11980.40", "CAD", "11980.40", "USD"
"25279", "27417", "00604-604-FU-99396", "00200-200-RI-99800", "11/22/09", "18727.00", "CAD", "18727.00", "USD"
"25280", "27418", "00604-604-FU-99396", "00511-511-QJ-99489", "5/9/08", "988.20", "CAD", "988.20", "USD"
"25281", "27419", "00604-604-FU-99396", "00511-511-QJ-99489", "7/20/08", "223050.16", "CAD", "223050.16", "USD"
"25282", "27420", "00604-604-FU-99396", "00511-511-QJ-99489", "7/21/08", "15860.00", "CAD", "15860.00", "USD"
"25283", "27422", "00605-605-GT-99395", "00200-200-RI-99800", "2/22/10", "266570.00", "CAD", "266570.00", "USD"
"25284", "27423", "00606-606-HS-99394", "00327-327-OL-99673", "5/7/11", "456.01", "CAD", "456.01", "USD"
"25285", "27424", "00607-607-IR-99393", "00511-511-QJ-99489", "7/6/08", "1603.96", "CAD", "1603.96", "USD"
"25286", "27425", "00608-608-JQ-99392", "00511-511-QJ-99489", "2/18/08", "6075.36", "CAD", "6075.36", "USD"
"25287", "27426", "00609-609-KP-99391", "00200-200-RI-99800", "11/13/09", "2300.92", "CAD", "2300.92", "USD"
"25288", "27427", "00610-610-LO-99390", "00200-200-RI-99800", "8/24/09", "20695.92", "CAD", "20695.92", "USD"
"25289", "27428", "00611-611-MN-99389", "00200-200-RI-99800", "11/1/09", "3500.00", "CAD", "3500.00", "USD"
"25290", "27429", "00154-154-XC-99846", "00200-200-RI-99800", "7/24/09", "12200.00", "CAD", "12200.00", "USD"
"25291", "27430", "00612-612-NM-99388", "00200-200-RI-99800", "1/16/09", "102483.66", "CAD", "102483.66", "USD"
"25292", "27431", "00613-613-OL-99387", "00200-200-RI-99800", "2/22/09", "25498.00", "CAD", "25498.00", "USD"
"25293", "27432", "00613-613-OL-99387", "00200-200-RI-99800", "7/13/09", "20923.00", "CAD", "20923.00", "USD"
"25294", "27434", "00613-613-OL-99387", "00200-200-RI-99800", "5/9/10", "9638.00", "CAD", "9638.00", "USD"
"25295", "27436", "00613-613-OL-99387", "00200-200-RI-99800", "6/15/10", "7808.00", "CAD", "7808.00", "USD"
"25296", "27437", "00614-614-PK-99386", "00200-200-RI-99800", "1/3/11", "194924.28", "CAD", "194924.28", "USD"
"25297", "27438", "00614-614-PK-99386", "00200-200-RI-99800", "1/23/11", "87483.30", "CAD", "87483.30", "USD"
"25298", "27439", "00615-615-QJ-99385", "00200-200-RI-99800", "8/22/09", "2769.40", "CAD", "2769.40", "USD"
"25299", "27440", "00616-616-RI-99384", "00200-200-RI-99800", "8/12/08", "1220.00", "CAD", "1220.00", "USD"
"25300", "27441", "00616-616-RI-99384", "00511-511-QJ-99489", "2/25/08", "12346.40", "CAD", "12346.40", "USD"
"25301", "27442", "00616-616-RI-99384", "00511-511-QJ-99489", "6/1/08", "37319.80", "CAD", "37319.80", "USD"
"25302", "27443", "00616-616-RI-99384", "00511-511-QJ-99489", "8/4/08", "43915.12", "CAD", "43915.12", "USD"
"25303", "27444", "00617-617-SH-99383", "00511-511-QJ-99489", "12/11/07", "9639.35", "CAD", "9639.35", "USD"
"25304", "27445", "00617-617-SH-99383", "00511-511-QJ-99489", "1/18/08", "30972.14", "CAD", "30972.14", "USD"
"25305", "27446", "00618-618-TG-99382", "00200-200-RI-99800", "12/11/09", "248404.20", "CAD", "248404.20", "USD"
"25306", "27447", "00619-619-UF-99381", "00200-200-RI-99800", "5/2/09", "2404.62", "CAD", "2404.62", "USD"
"25307", "27448", "00620-620-VE-99380", "00200-200-RI-99800", "8/23/08", "5856.00", "CAD", "5856.00", "USD"
"25308", "27449", "00620-620-VE-99380", "00200-200-RI-99800", "2/23/09", "16836.00", "CAD", "16836.00", "USD"
"25309", "27450", "00621-621-WD-99379", "00200-200-RI-99800", "6/22/09", "9578.98", "CAD", "9578.98", "USD"
"25310", "27451", "00622-622-XC-99378", "00200-200-RI-99800", "12/16/08", "4682.38", "CAD", "4682.38", "USD"
"25311", "27452", "00623-623-YB-99377", "00200-200-RI-99800", "11/9/08", "337.94", "CAD", "337.94", "USD"
"25312", "27453", "00623-623-YB-99377", "00200-200-RI-99800", "2/1/09", "3111.00", "CAD", "3111.00", "USD"
"25313", "27454", "00623-623-YB-99377", "00200-200-RI-99800", "6/21/09", "3172.00", "CAD", "3172.00", "USD"
"25314", "27455", "00623-623-YB-99377", "00200-200-RI-99800", "7/3/09", "8052.00", "CAD", "8052.00", "USD"
"25315", "27456", "00623-623-YB-99377", "00200-200-RI-99800", "9/28/09", "2196.00", "CAD", "2196.00", "USD"
"25316", "27457", "00623-623-YB-99377", "00200-200-RI-99800", "10/12/09", "2025.20", "CAD", "2025.20", "USD"
"25317", "27458", "00623-623-YB-99377", "00200-200-RI-99800", "10/24/09", "366.00", "CAD", "366.00", "USD"
"25318", "27460", "00623-623-YB-99377", "00200-200-RI-99800", "2/1/10", "1573.80", "CAD", "1573.80", "USD"
"25319", "27462", "00623-623-YB-99377", "00200-200-RI-99800", "2/5/10", "2562.00", "CAD", "2562.00", "USD"
"25320", "27464", "00623-623-YB-99377", "00200-200-RI-99800", "5/25/10", "1464.00", "CAD", "1464.00", "USD"
"25321", "27466", "00623-623-YB-99377", "00200-200-RI-99800", "5/30/10", "17609.41", "CAD", "17609.41", "USD"
"25322", "27468", "00623-623-YB-99377", "00200-200-RI-99800", "7/9/10", "39487.20", "CAD", "39487.20", "USD"
"25323", "27469", "00624-624-ZA-99376", "00200-200-RI-99800", "9/23/08", "9093.88", "CAD", "9093.88", "USD"
"25324", "27470", "00624-624-ZA-99376", "00200-200-RI-99800", "11/28/08", "49675.96", "CAD", "49675.96", "USD"
"25325", "27471", "00624-624-ZA-99376", "00200-200-RI-99800", "12/27/08", "2440.00", "CAD", "2440.00", "USD"
"25326", "27472", "00624-624-ZA-99376", "00200-200-RI-99800", "3/8/09", "2440.00", "CAD", "2440.00", "USD"
"25327", "27473", "00624-624-ZA-99376", "00200-200-RI-99800", "6/7/09", "2440.00", "CAD", "2440.00", "USD"
"25328", "27475", "00624-624-ZA-99376", "00200-200-RI-99800", "3/22/10", "18931.96", "CAD", "18931.96", "USD"
"25329", "27476", "00624-624-ZA-99376", "00511-511-QJ-99489", "7/22/08", "74513.94", "CAD", "74513.94", "USD"
"25330", "27477", "00625-625-AZ-99375", "00200-200-RI-99800", "12/7/08", "326472.00", "CAD", "326472.00", "USD"
"25331", "27478", "00625-625-AZ-99375", "00200-200-RI-99800", "1/23/09", "190320.00", "CAD", "190320.00", "USD"
"25332", "27479", "00625-625-AZ-99375", "00200-200-RI-99800", "1/30/09", "1497672.00", "CAD", "1497672.00", "USD"
"25333", "27480", "00625-625-AZ-99375", "00200-200-RI-99800", "2/28/09", "2623.00", "CAD", "2623.00", "USD"
"25334", "27481", "00625-625-AZ-99375", "00200-200-RI-99800", "3/15/09", "2503.93", "CAD", "2503.93", "USD"
"25335", "27482", "00625-625-AZ-99375", "00200-200-RI-99800", "6/28/09", "5847.22", "CAD", "5847.22", "USD"
"25336", "27483", "00625-625-AZ-99375", "00200-200-RI-99800", "7/21/09", "547149.99", "CAD", "547149.99", "USD"
"25337", "27484", "00625-625-AZ-99375", "00200-200-RI-99800", "8/2/09", "50764.20", "CAD", "50764.20", "USD"
"25338", "27485", "00625-625-AZ-99375", "00200-200-RI-99800", "8/11/09", "1952.00", "CAD", "1952.00", "USD"
"25339", "27487", "00625-625-AZ-99375", "00200-200-RI-99800", "2/5/10", "55412.59", "CAD", "55412.59", "USD"
"25340", "27489", "00625-625-AZ-99375", "00200-200-RI-99800", "2/23/10", "99905.00", "CAD", "99905.00", "USD"
"25341", "27490", "00626-626-BY-99374", "00200-200-RI-99800", "3/16/09", "94.50", "CAD", "94.50", "USD"
"25342", "27492", "00627-627-CX-99373", "00200-200-RI-99800", "6/5/10", "2318.00", "CAD", "2318.00", "USD"
"25343", "27493", "00603-603-EV-99397", "00200-200-RI-99800", "2/5/10", "29880.24", "CAD", "29880.24", "USD"
"25344", "27494", "00628-628-DW-99372", "00200-200-RI-99800", "2/19/11", "1880.77", "CAD", "1880.77", "USD"
"25345", "27496", "00629-629-EV-99371", "00327-327-OL-99673", "8/17/12", "1912.24", "CAD", "1912.24", "USD"
"25346", "27497", "00630-630-FU-99370", "00200-200-RI-99800", "2/9/09", "1127.28", "CAD", "1127.28", "USD"
"25347", "27498", "00630-630-FU-99370", "00200-200-RI-99800", "12/12/09", "564.65", "CAD", "564.65", "USD"
"25348", "27499", "00631-631-GT-99369", "00511-511-QJ-99489", "4/19/08", "598.94", "CAD", "598.94", "USD"
"25349", "27500", "00632-632-HS-99368", "00200-200-RI-99800", "8/17/09", "98970.00", "CAD", "98970.00", "USD"
"25350", "27501", "00632-632-HS-99368", "00200-200-RI-99800", "10/10/09", "33600.00", "CAD", "33600.00", "USD"
"25351", "27503", "00632-632-HS-99368", "00200-200-RI-99800", "2/6/10", "10500.00", "CAD", "10500.00", "USD"
"25352", "27505", "00632-632-HS-99368", "00200-200-RI-99800", "3/15/10", "24436.60", "CAD", "24436.60", "USD"
"25353", "27507", "00632-632-HS-99368", "00511-511-QJ-99489", "6/29/09", "100800.00", "CAD", "100800.00", "USD"
"25354", "27508", "00633-633-IR-99367", "00327-327-OL-99673", "6/21/11", "299.68", "CAD", "299.68", "USD"
"25355", "27509", "00633-633-IR-99367", "00327-327-OL-99673", "7/29/11", "1506.27", "CAD", "1506.27", "USD"
"25356", "27510", "00633-633-IR-99367", "00327-327-OL-99673", "9/11/11", "48600.00", "CAD", "48600.00", "USD"
"25357", "27511", "00633-633-IR-99367", "00327-327-OL-99673", "9/26/11", "1720.26", "CAD", "1720.26", "USD"
"25358", "27512", "00633-633-IR-99367", "00327-327-OL-99673", "1/30/12", "3065.06", "CAD", "3065.06", "USD"
"25359", "27513", "00633-633-IR-99367", "00200-200-RI-99800", "12/21/08", "23758.28", "CAD", "23758.28", "USD"
"25360", "27514", "00633-633-IR-99367", "00200-200-RI-99800", "3/8/09", "109770.40", "CAD", "109770.40", "USD"
"25361", "27515", "00633-633-IR-99367", "00200-200-RI-99800", "6/19/09", "37573.56", "CAD", "37573.56", "USD"
"25362", "27517", "00633-633-IR-99367", "00200-200-RI-99800", "3/19/10", "3879.60", "CAD", "3879.60", "USD"
"25363", "27519", "00633-633-IR-99367", "00200-200-RI-99800", "4/2/10", "3220.80", "CAD", "3220.80", "USD"
"25364", "27521", "00633-633-IR-99367", "00200-200-RI-99800", "6/21/10", "33796.02", "CAD", "33796.02", "USD"
"25365", "27522", "00634-634-JQ-99366", "00327-327-OL-99673", "9/5/11", "41924.00", "CAD", "41924.00", "USD"
"25366", "27524", "00635-635-KP-99365", "00200-200-RI-99800", "6/19/10", "5049.98", "CAD", "5049.98", "USD"
"25367", "27525", "00636-636-LO-99364", "00200-200-RI-99800", "11/21/09", "773.48", "CAD", "773.48", "USD"
"25368", "27526", "00636-636-LO-99364", "00200-200-RI-99800", "11/23/09", "73175.00", "CAD", "73175.00", "USD"
"25369", "27527", "00636-636-LO-99364", "00200-200-RI-99800", "12/7/09", "5660.02", "CAD", "5660.02", "USD"
"25370", "27528", "00636-636-LO-99364", "00200-200-RI-99800", "1/5/10", "18120.51", "CAD", "18120.51", "USD"
"25371", "27529", "00636-636-LO-99364", "00200-200-RI-99800", "1/11/10", "592.77", "CAD", "592.77", "USD"
"25372", "27530", "00636-636-LO-99364", "00511-511-QJ-99489", "6/2/08", "500.00", "CAD", "500.00", "USD"
"25373", "27531", "00636-636-LO-99364", "00511-511-QJ-99489", "6/15/08", "74864.08", "CAD", "74864.08", "USD"
"25374", "27533", "00637-637-MN-99363", "00537-537-QJ-99463", "4/18/10", "21994.98", "CAD", "21994.98", "USD"
"25375", "27535", "00637-637-MN-99363", "00537-537-QJ-99463", "6/22/10", "51633.88", "CAD", "51633.88", "USD"
"25376", "27537", "00637-637-MN-99363", "00537-537-QJ-99463", "7/20/10", "16001.10", "CAD", "16001.10", "USD"
"25377", "27538", "00637-637-MN-99363", "00537-537-QJ-99463", "11/5/10", "9479.05", "CAD", "9479.05", "USD"
"25378", "27539", "00638-638-NM-99362", "00537-537-QJ-99463", "12/9/11", "15151.75", "CAD", "15151.75", "USD"
"25379", "27540", "00638-638-NM-99362", "00550-550-DW-99450", "10/7/11", "3152.45", "CAD", "3152.45", "USD"
"25380", "27541", "00638-638-NM-99362", "00550-550-DW-99450", "10/17/11", "6059.40", "CAD", "6059.40", "USD"
"25381", "27542", "00639-639-OL-99361", "00537-537-QJ-99463", "4/24/11", "35928.24", "CAD", "35928.24", "USD"
"25382", "27543", "00639-639-OL-99361", "00537-537-QJ-99463", "4/24/11", "6200.53", "CAD", "6200.53", "USD"
"25383", "27544", "00639-639-OL-99361", "00550-550-DW-99450", "7/19/11", "3240.10", "CAD", "3240.10", "USD"
"25384", "27545", "00639-639-OL-99361", "00550-550-DW-99450", "7/22/11", "8835.04", "CAD", "8835.04", "USD"
"25385", "27546", "00639-639-OL-99361", "00550-550-DW-99450", "7/31/11", "8022.56", "CAD", "8022.56", "USD"
"25386", "27547", "00640-640-PK-99360", "00327-327-OL-99673", "7/29/12", "3001.00", "CAD", "3001.00", "USD"
"25387", "27548", "00641-641-QJ-99359", "00327-327-OL-99673", "9/3/11", "1994.25", "CAD", "1994.25", "USD"
"25388", "27549", "00642-642-RI-99358", "00327-327-OL-99673", "7/28/12", "5000.00", "CAD", "5000.00", "USD"
"25389", "27550", "00643-643-SH-99357", "00511-511-QJ-99489", "3/15/08", "545950.00", "CAD", "545950.00", "USD"
"25390", "27551", "00644-644-TG-99356", "00200-200-RI-99800", "8/23/08", "19276.00", "CAD", "19276.00", "USD"
"25391", "27552", "00644-644-TG-99356", "00200-200-RI-99800", "9/16/08", "10492.00", "CAD", "10492.00", "USD"
"25392", "27553", "00644-644-TG-99356", "00200-200-RI-99800", "2/9/09", "20862.00", "CAD", "20862.00", "USD"
"25393", "27554", "00644-644-TG-99356", "00200-200-RI-99800", "2/13/09", "36539.00", "CAD", "36539.00", "USD"
"25394", "27555", "00644-644-TG-99356", "00200-200-RI-99800", "5/4/09", "48271.74", "CAD", "48271.74", "USD"
"25395", "27556", "00644-644-TG-99356", "00200-200-RI-99800", "6/22/09", "17080.00", "CAD", "17080.00", "USD"
"25396", "27557", "00644-644-TG-99356", "00200-200-RI-99800", "7/10/09", "11985.28", "CAD", "11985.28", "USD"
"25397", "27559", "00644-644-TG-99356", "00200-200-RI-99800", "2/8/10", "1927600.00", "CAD", "1927600.00", "USD"
"25398", "27561", "00644-644-TG-99356", "00200-200-RI-99800", "2/14/10", "59279.80", "CAD", "59279.80", "USD"
"25399", "27563", "00644-644-TG-99356", "00200-200-RI-99800", "2/15/10", "4958.08", "CAD", "4958.08", "USD"
"25400", "27565", "00644-644-TG-99356", "00200-200-RI-99800", "6/1/10", "462477.60", "CAD", "462477.60", "USD"
